player_id,matches_played,starts,minutes_played,goals,assists,yellow_cards,red_cards
1,3,1,86,0,0,0,0
2,4,1,120,0,0,2,0
3,1,1,65,0,0,1,0
4,6,0,88,0,0,1,0
5,1,0,3,0,0,0,0
6,16,11,1033,0,0,2,0
7,32,32,2842,6,1,4,0
8,12,10,855,0,0,2,0
9,25,17,1393,5,2,2,0
10,4,2,205,0,1,0,0
11,35,20,2074,2,0,3,0
12,7,4,263,0,0,1,0
13,1,0,7,0,0,0,0
14,34,33,2768,9,2,3,0
15,19,12,1090,1,1,1,0
16,26,22,1901,7,2,4,0
17,29,29,2463,0,1,13,0
18,1,0,1,0,0,0,0
19,28,12,1183,3,4,1,0
20,1,0,5,0,0,0,0
21,23,20,1710,0,1,0,0
22,4,2,170,0,0,1,0
23,4,1,134,0,0,0,0
24,15,13,1075,3,1,2,0
25,36,30,2652,9,3,2,0
26,28,21,1965,0,3,7,0
27,25,19,1545,2,2,5,1
28,22,15,1409,1,1,4,0
29,1,0,26,0,0,0,0
30,25,17,1433,7,6,4,0
31,29,12,1097,2,2,0,0
32,20,6,766,2,0,3,0
33,25,14,1219,4,6,3,1
34,19,19,1710,0,0,3,0
35,1,0,1,0,0,1,0
36,6,0,42,0,0,0,0
37,14,9,724,0,0,2,0
38,32,17,1639,3,1,3,0
39,16,16,1410,1,0,3,0
40,14,14,1260,0,0,3,0
41,2,0,6,0,0,0,0
42,8,1,300,1,0,1,0
43,14,14,1206,0,0,1,1
44,35,24,2114,1,3,5,1
45,22,21,1751,3,0,1,0
46,16,4,443,0,1,3,0
47,2,0,5,0,0,0,0
48,21,21,1760,0,0,5,0
49,16,13,1124,1,2,4,0
50,3,0,58,0,0,0,0
51,6,3,270,0,0,0,0
52,5,0,43,0,0,0,0
53,26,26,1959,2,0,7,0
54,8,6,583,0,0,0,0
55,1,0,2,0,0,0,0
56,5,1,127,0,0,0,0
57,35,35,2995,2,1,5,0
58,37,37,3109,4,7,7,1
59,2,0,13,0,0,0,0
60,24,17,1438,0,0,5,0
61,31,29,2495,13,2,5,0
62,26,23,2014,0,0,3,0
63,9,6,500,0,0,2,0
64,10,8,678,0,0,0,0
65,11,7,584,1,0,1,0
66,30,29,2523,2,3,5,0
67,32,27,2406,5,10,2,0
68,2,0,19,0,0,1,0
69,31,29,2486,0,1,7,0
70,14,12,966,0,0,4,0
71,4,0,45,0,0,0,0
72,32,23,2220,0,0,3,0
73,14,6,639,3,1,0,0
74,7,4,317,0,0,1,0
75,3,1,160,0,0,0,0
76,14,0,62,1,0,0,0
77,15,14,1188,0,0,5,0
78,1,0,10,0,0,0,0
79,15,7,764,2,3,4,0
80,34,34,2971,1,0,8,0
81,10,5,452,0,0,1,0
82,14,13,1090,0,2,1,0
83,2,1,91,0,0,1,0
84,33,28,2365,3,6,5,0
85,26,14,1371,5,2,1,1
86,27,21,1621,3,4,2,0
87,3,0,71,0,0,0,0
88,28,28,2508,0,0,0,0
89,1,0,2,0,0,1,0
90,28,23,1750,1,3,3,0
91,1,0,9,0,0,0,1
92,16,9,951,1,4,3,0
93,34,24,1977,0,4,2,0
94,2,0,48,0,1,0,0
95,9,1,157,0,0,0,0
96,29,10,1112,1,1,5,0
97,31,29,2647,3,0,10,2
98,12,8,753,0,0,2,0
99,22,19,1630,0,0,6,0
100,32,22,1972,0,1,4,0
101,1,0,2,0,0,0,0
102,28,20,1772,0,1,9,1
103,26,16,1572,4,3,6,0
104,37,30,2509,17,4,5,0
105,21,20,1781,1,0,4,0
106,12,1,236,0,0,1,0
107,1,0,1,0,0,0,0
108,24,18,1376,3,1,6,0
109,5,4,346,0,0,0,0
110,13,5,375,0,1,1,0
111,11,8,790,0,0,2,0
112,8,1,96,0,0,1,0
113,30,23,2165,1,0,5,0
114,30,27,2437,1,3,3,0
115,30,30,2473,7,5,9,2
116,2,0,28,0,0,1,0
117,9,3,320,2,0,0,0
118,1,0,8,0,0,0,0
119,17,9,859,0,0,2,0
120,31,29,2467,10,9,6,0
121,2,2,180,0,0,0,0
122,1,1,90,0,0,1,0
123,29,29,2583,0,0,6,1
124,37,33,2728,2,6,10,0
125,33,31,2472,0,0,7,0
126,30,30,2692,0,3,12,0
127,22,14,1188,1,2,5,0
128,23,19,1598,2,2,7,0
129,38,36,3177,2,1,1,0
130,1,0,6,0,0,0,0
131,22,14,1114,2,3,3,0
132,26,22,1949,2,2,4,0
133,2,0,28,0,0,0,0
134,3,2,139,0,0,0,0
135,14,11,836,1,1,1,0
136,26,13,1022,0,1,3,0
137,8,0,141,0,0,0,0
138,17,15,1362,5,2,2,1
139,26,21,1720,2,0,7,0
140,29,22,2128,0,1,2,0
141,2,2,177,0,0,0,0
142,35,31,2661,10,0,10,0
143,35,28,2460,1,1,8,0
144,12,7,497,0,0,2,0
145,12,11,754,1,1,3,0
146,35,13,1441,2,0,0,0
147,28,25,2047,0,1,3,0
148,26,25,2260,0,0,0,0
149,1,0,19,0,0,0,0
150,36,35,3079,0,3,9,0
151,1,0,7,0,0,0,0
152,32,21,2013,3,0,1,0
153,20,15,1248,2,2,4,0
154,3,0,48,0,0,1,0
155,15,1,133,0,0,0,0
156,25,21,1755,5,3,3,0
157,17,5,527,4,2,1,0
158,28,27,2356,3,5,7,1
159,23,3,713,2,0,8,1
160,1,1,90,0,0,0,0
161,31,31,2790,0,0,3,0
162,20,7,752,0,1,1,0
163,21,13,1054,2,1,0,0
164,23,18,1670,0,1,3,0
165,13,9,743,3,1,2,0
166,12,8,618,2,4,0,0
167,21,10,980,2,2,4,0
168,30,19,1745,10,5,6,1
169,27,15,1405,3,1,2,0
170,32,27,2357,3,4,9,0
171,12,0,98,0,0,0,0
172,34,33,2854,1,0,7,0
173,27,12,1251,0,1,5,0
174,26,26,2307,0,0,2,0
175,8,8,720,0,0,0,0
176,38,30,2713,0,7,3,0
177,28,15,1625,3,2,1,0
178,26,16,1553,3,2,4,0
179,1,1,90,0,0,0,0
180,19,6,677,2,0,5,1
181,26,3,416,1,0,0,0
182,34,22,1965,2,1,3,0
183,26,4,575,2,0,0,0
184,27,15,1453,4,1,2,0
185,1,0,21,0,0,1,0
186,30,19,1638,5,0,5,0
187,24,17,1588,8,1,4,0
188,1,0,24,0,0,1,0
189,13,10,876,0,0,1,0
190,2,0,17,0,0,0,0
191,14,10,875,1,0,1,0
192,6,5,426,0,0,2,0
193,2,0,19,0,0,0,0
194,1,0,48,0,0,0,0
195,30,11,1186,4,2,2,0
196,3,0,31,0,0,0,0
197,5,0,91,0,0,1,0
198,32,31,2686,1,1,7,1
199,23,21,1472,1,0,2,0
200,5,3,334,0,0,0,0
201,32,30,2595,7,9,9,0
202,12,10,864,0,0,1,0
203,10,8,686,0,0,2,0
204,24,14,1139,1,2,3,0
205,12,8,617,0,0,2,1
206,29,11,939,2,1,1,0
207,14,12,969,1,0,4,0
208,25,6,710,2,2,4,0
209,1,0,22,0,0,0,0
210,24,14,1139,3,2,3,1
211,2,0,14,0,0,1,0
212,15,14,1170,2,1,2,0
213,19,15,1275,2,3,1,0
214,30,29,2497,6,8,4,0
215,31,5,832,1,1,2,0
216,32,26,2284,0,4,2,0
217,11,8,638,2,0,2,0
218,34,31,2661,3,1,8,1
219,27,27,2273,0,0,9,1
220,25,12,1200,0,0,3,0
221,10,9,589,0,0,0,0
222,29,23,2053,0,1,5,0
223,13,7,615,4,0,0,0
224,6,0,62,0,0,2,0
225,19,16,1510,0,0,2,0
226,12,10,811,0,1,1,0
227,2,0,10,0,0,0,0
228,5,0,27,0,0,0,0
229,15,6,610,0,1,1,0
230,11,4,407,0,0,1,0
231,20,19,1507,0,0,3,0
232,8,2,278,0,0,2,0
233,12,0,116,0,0,1,0
234,5,0,49,0,0,0,0
235,1,1,54,0,0,0,0
236,7,5,431,0,0,0,0
237,7,3,288,0,0,0,0
238,14,14,1157,0,2,2,0
239,34,27,2181,14,10,2,0
240,24,22,1938,2,1,4,2
241,32,28,2456,3,6,4,0
242,6,0,56,0,0,0,0
243,1,1,9,0,0,0,0
244,1,0,2,0,0,0,0
245,15,3,315,0,1,3,0
246,20,3,581,3,1,3,0
247,4,0,73,0,0,0,0
248,33,17,1755,9,4,0,0
249,30,26,2191,1,2,6,0
250,30,14,1263,1,3,6,0
251,31,28,2330,1,4,4,1
252,35,25,2323,11,4,4,0
253,4,1,118,0,0,0,1
254,25,23,2099,2,1,2,0
255,38,38,3420,2,0,3,0
256,2,1,22,0,0,0,0
257,35,34,3074,1,0,7,0
258,1,0,4,0,0,0,0
259,32,30,2333,1,5,6,1
260,32,32,2880,0,0,6,0
261,10,3,300,3,0,2,0
262,25,22,2016,1,0,3,1
263,11,8,658,0,0,1,0
264,28,28,2520,0,0,1,0
265,31,18,1610,2,1,5,0
266,5,2,183,0,0,1,0
267,4,4,360,0,0,0,0
268,1,0,9,0,0,0,0
269,32,18,1598,4,1,1,0
270,22,11,995,2,1,1,1
271,30,28,2445,0,2,2,0
272,30,30,2531,2,0,7,0
273,26,16,1421,2,2,5,0
274,1,0,29,0,0,0,0
275,18,0,170,1,0,2,0
276,29,17,1591,8,5,2,0
277,1,0,8,0,0,0,0
278,5,0,69,0,0,2,0
279,22,17,1658,0,2,6,1
280,6,1,198,0,0,0,1
281,22,21,1792,0,1,1,0
282,29,16,1523,1,1,4,0
283,18,15,1436,0,1,4,0
284,4,2,331,0,0,0,0
285,1,1,87,0,0,0,0
286,34,27,2402,0,9,3,0
287,35,20,1677,2,7,3,0
288,9,6,580,0,2,1,0
289,31,29,2488,9,8,5,1
290,5,1,68,0,0,1,0
291,18,7,593,2,0,1,0
292,34,29,2421,2,1,3,0
293,32,20,1864,5,4,6,0
294,33,19,1750,6,3,0,0
295,18,6,487,1,1,3,0
296,9,2,214,0,0,0,0
297,23,3,589,2,1,4,0
298,2,0,37,0,0,0,0
299,6,4,300,0,0,2,0
300,12,8,646,0,2,2,0
301,13,9,735,1,3,0,0
302,31,23,2022,1,6,6,0
303,10,3,329,1,0,0,0
304,26,21,1645,2,0,9,0
305,2,2,180,0,0,0,0
306,25,22,2011,1,0,6,0
307,30,22,2044,0,2,5,0
308,36,28,2339,6,7,5,0
309,31,26,2224,0,0,6,0
310,27,11,1212,0,1,3,0
311,17,7,716,0,1,5,0
312,11,3,333,1,1,1,0
313,2,0,40,0,0,1,0
314,21,18,1453,1,1,1,0
315,3,3,242,0,0,2,0
316,21,19,1782,0,0,5,0
317,10,1,212,0,1,0,0
318,14,9,699,0,1,0,0
319,11,9,763,0,0,4,1
320,14,7,594,1,0,2,0
321,19,15,1263,7,2,3,0
322,30,29,2482,0,1,1,0
323,30,29,2565,5,2,11,0
324,19,11,1063,0,0,8,1
325,4,4,360,0,0,0,0
326,12,0,212,0,1,0,0
327,30,15,1534,8,0,2,0
328,35,33,3012,0,1,1,0
329,34,29,2600,1,0,9,0
330,1,0,18,0,0,0,0
331,16,16,1228,13,2,0,0
332,34,34,2963,1,0,13,1
333,12,3,356,2,1,0,0
334,10,1,184,0,0,1,0
335,10,1,197,1,0,1,0
336,15,13,1158,0,0,0,0
337,8,5,433,1,0,1,0
338,21,18,1468,3,0,2,0
339,31,30,2559,5,2,5,0
340,28,16,1408,2,0,7,0
341,27,10,982,2,1,3,0
342,17,15,1336,1,0,2,0
343,32,32,2880,0,0,4,0
344,9,1,165,0,0,2,0
345,35,32,2727,0,1,11,1
346,29,26,2293,6,8,6,0
347,34,31,2780,0,2,2,0
348,19,11,1042,9,1,2,0
349,17,8,733,3,0,5,0
350,3,0,16,0,0,0,0
351,1,0,6,0,0,0,0
352,13,6,593,0,2,1,0
353,21,12,1054,1,2,0,0
354,8,5,476,0,0,2,0
355,3,1,166,0,0,0,0
356,18,13,1101,0,0,3,0
357,6,1,150,0,0,1,0
358,27,25,2192,0,0,3,1
359,20,19,1618,0,0,5,1
360,4,3,162,0,0,1,0
361,19,12,1008,8,1,2,0
362,3,0,65,0,0,0,0
363,37,30,2529,6,4,2,0
364,15,8,788,2,1,2,0
365,8,6,412,0,0,1,0
366,3,1,97,0,0,0,0
367,24,11,1151,0,1,2,0
368,26,11,1099,3,3,2,0
369,25,20,1772,1,0,6,0
370,29,27,2435,2,3,9,0
371,25,19,1646,2,0,1,0
372,2,2,122,1,0,0,0
373,1,1,80,1,0,0,0
374,11,10,836,1,2,3,0
375,34,34,2973,13,8,1,0
376,34,33,2987,2,0,5,0
377,3,3,270,0,0,0,0
378,28,24,1933,1,0,6,0
379,19,7,754,0,2,4,0
380,2,1,76,0,0,0,0
381,30,28,2303,5,10,1,0
382,30,28,2511,0,1,4,0
383,30,15,1617,1,2,4,0
384,12,9,779,0,0,3,0
385,14,14,1234,1,1,1,0
386,8,3,268,0,0,3,1
387,29,4,682,2,1,3,0
388,17,13,1075,0,1,0,0
389,2,2,120,0,1,0,0
390,6,6,540,0,0,2,0
391,9,5,386,1,2,0,0
392,10,4,449,0,0,1,0
393,29,9,991,4,2,1,0
394,13,2,350,2,0,0,0
395,1,0,1,0,0,0,0
396,18,7,702,2,0,1,0
397,10,4,334,0,0,1,0
398,29,9,960,2,0,3,0
399,6,3,362,0,0,0,0
400,33,15,1390,1,3,1,0
401,26,22,1947,3,6,2,0
402,12,3,400,2,2,0,0
403,15,3,414,1,0,1,0
404,6,0,95,0,0,0,0
405,13,4,416,1,2,2,0
406,38,34,2952,21,4,4,0
407,12,0,98,0,0,1,0
408,11,3,257,2,0,0,0
409,9,1,140,1,0,0,0
410,29,18,1687,0,0,2,0
411,1,0,7,0,0,0,0
412,25,22,1729,7,2,4,0
413,31,14,1523,5,2,8,0
414,22,22,1924,1,0,2,0
415,18,16,1541,0,2,0,0
416,29,28,2109,18,2,0,0
417,25,9,908,5,0,4,0
418,37,37,3330,1,1,11,0
419,4,0,28,0,0,0,0
420,18,12,926,0,1,1,0
421,23,15,1396,0,1,1,0
422,33,28,2518,2,0,4,0
423,27,24,1970,0,1,5,0
424,19,18,1666,0,0,0,0
425,1,0,7,0,0,0,0
426,34,34,3060,0,0,0,0
427,10,0,163,1,0,0,0
428,6,2,188,0,0,1,0
429,23,12,1011,1,2,1,0
430,33,32,2869,4,2,4,1
431,33,24,2230,2,4,6,0
432,2,0,31,0,0,0,0
433,33,33,2684,1,7,6,0
434,15,9,732,1,0,3,1
435,38,38,3351,1,2,11,0
436,25,3,628,2,0,3,1
437,30,25,1959,1,1,2,0
438,11,7,632,0,1,3,0
439,7,4,316,0,0,0,0
440,19,11,983,2,1,4,0
441,14,10,876,0,0,5,0
442,21,6,715,1,0,1,0
443,19,17,1584,1,0,8,0
444,28,25,1879,5,6,5,0
445,26,19,1609,3,1,2,0
446,21,1,447,0,0,3,0
447,4,0,20,0,0,0,0
448,29,25,2054,2,7,10,1
449,34,31,2659,5,3,5,0
450,3,3,252,0,0,1,0
451,10,1,206,0,0,0,0
452,19,11,1102,1,2,2,0
453,18,4,620,1,3,0,0
454,33,25,2221,2,3,4,0
455,2,0,26,0,0,0,0
456,23,14,1134,3,2,2,0
457,25,15,1189,0,3,5,0
458,3,0,25,0,0,0,0
459,4,0,22,0,0,0,0
460,31,23,2105,3,0,4,1
461,8,2,259,0,0,0,0
462,27,19,1424,3,0,2,1
463,17,17,1530,1,1,4,0
464,14,12,1008,0,1,2,0
465,12,12,906,0,0,1,0
466,17,2,370,0,1,3,0
467,18,12,1106,0,0,2,0
468,16,3,483,0,0,4,0
469,34,18,1651,3,2,3,0
470,18,18,1620,0,0,0,0
471,4,3,325,0,0,0,0
472,1,0,11,0,0,0,0
473,1,0,6,0,0,0,0
474,18,15,1087,2,3,4,0
475,9,6,573,0,0,1,0
476,2,0,9,0,0,0,0
477,26,25,2191,0,1,5,0
478,8,3,226,0,0,2,0
479,4,1,103,0,0,1,0
480,6,6,540,0,0,0,0
481,16,5,606,1,1,1,0
482,15,13,1063,5,3,2,0
483,11,0,132,0,0,2,0
484,35,34,2945,1,7,11,0
485,28,24,2144,3,1,4,0
486,5,4,380,0,0,0,0
487,5,4,417,0,0,0,0
488,10,8,830,0,0,1,0
489,1,0,11,0,0,0,0
490,35,35,2942,0,0,11,0
491,34,34,3060,0,0,1,0
492,23,19,1656,0,4,1,0
493,8,7,609,1,0,1,0
494,19,3,455,2,1,1,0
495,14,6,484,0,0,1,0
496,15,13,1017,1,1,1,0
497,23,20,1611,1,3,4,1
498,15,9,900,0,1,1,0
499,2,2,135,0,0,0,0
500,24,18,1494,1,0,5,0
501,1,0,1,0,0,0,0
502,27,24,2070,1,1,7,0
503,2,0,20,0,0,0,0
504,27,23,1997,4,4,5,0
505,2,0,14,0,0,0,0
506,32,31,2696,1,3,11,0
507,24,17,1649,0,1,1,0
508,29,28,2384,10,3,9,1
509,30,30,2620,0,0,5,1
510,36,27,2294,8,4,7,0
511,12,7,596,0,0,0,0
512,9,1,148,0,0,0,0
513,24,22,1712,3,0,1,0
514,35,35,3074,1,3,11,0
515,1,1,90,0,0,0,0
516,2,0,34,0,0,1,0
517,23,15,1215,0,0,4,0
518,7,0,60,0,0,1,0
519,31,27,2256,0,2,5,0
520,7,3,265,0,0,0,0
521,5,0,87,0,0,0,0
522,7,4,273,0,0,1,0
523,31,27,2269,3,1,11,1
524,21,13,1130,0,0,2,1
525,26,10,1013,1,3,2,0
526,12,12,1060,3,0,1,0
527,13,11,910,0,1,2,0
528,3,0,24,0,0,0,0
529,22,10,857,1,1,2,0
530,27,27,2416,1,0,6,0
531,10,0,271,1,2,1,0
532,2,1,130,0,0,0,0
533,12,7,734,0,0,1,0
534,34,28,2585,0,1,3,0
535,26,24,2185,1,0,8,0
536,10,7,596,1,0,1,0
537,1,0,12,0,0,0,0
538,22,5,640,1,1,3,0
539,2,0,12,0,0,0,0
540,4,2,181,0,0,2,0
541,7,3,324,0,0,0,0
542,30,22,2041,8,11,3,0
543,4,0,45,0,0,1,0
544,34,34,3060,0,0,0,0
545,16,3,379,1,0,0,0
546,14,2,302,0,1,0,0
547,1,1,90,0,0,0,0
548,6,1,108,0,0,0,0
549,8,1,259,1,0,1,0
550,1,0,7,0,0,0,0
551,8,1,146,0,0,2,0
552,30,28,2348,0,2,6,0
553,26,23,1892,1,0,5,0
554,4,1,131,0,0,0,0
555,5,2,254,0,0,3,0
556,29,27,2117,2,3,9,0
557,10,1,253,1,0,1,0
558,26,9,925,3,2,0,0
559,1,0,1,0,0,0,0
560,27,27,2335,0,0,1,0
561,1,0,9,0,0,0,0
562,6,6,540,0,0,1,0
563,33,25,2140,4,1,12,0
564,2,0,9,0,0,0,0
565,14,14,1121,1,0,4,0
566,34,31,2435,3,1,3,1
567,2,0,5,0,0,0,0
568,21,12,1111,1,1,1,0
569,7,4,379,0,0,3,1
570,32,12,1181,0,4,2,0
571,28,25,2109,9,2,4,0
572,28,27,2303,3,8,7,0
573,4,2,163,0,0,0,0
574,13,5,483,0,0,1,0
575,22,19,1714,1,0,3,0
576,20,10,951,0,1,3,2
577,32,32,2845,2,0,10,0
578,5,3,215,0,0,1,0
579,38,38,3420,2,3,5,0
580,24,15,1489,1,1,4,0
581,6,0,179,0,0,0,0
582,37,26,2233,6,2,5,1
583,24,17,1432,2,1,1,0
584,35,35,3149,2,1,9,0
585,9,2,263,1,0,2,0
586,28,14,1282,5,4,0,0
587,25,21,1779,0,0,6,0
588,35,30,2560,4,2,7,0
589,32,23,2110,1,0,5,0
590,26,12,1340,3,3,5,1
591,22,22,1962,0,1,2,0
592,22,9,847,1,0,8,0
593,1,0,3,0,0,0,0
594,29,4,892,1,1,2,0
595,36,32,2978,1,3,8,1
596,25,16,1528,0,0,6,0
597,34,33,2927,2,0,10,0
598,6,3,224,1,1,1,0
599,2,0,15,0,0,0,0
600,21,17,1420,0,0,9,2
601,2,1,72,0,0,1,0
602,7,2,246,2,1,0,0
603,11,7,576,0,0,2,0
604,31,3,805,4,1,3,1
605,19,6,731,2,2,3,0
606,11,9,768,0,0,1,0
607,9,3,357,0,1,3,0
608,19,12,1006,1,1,4,0
609,25,25,2006,0,1,0,0
610,11,3,352,0,0,0,1
611,32,28,2587,2,1,3,0
612,1,1,90,0,0,0,0
613,32,31,2649,0,2,10,1
614,2,2,180,0,0,0,0
615,22,11,1067,0,0,5,0
616,38,30,2667,1,0,3,0
617,3,0,45,1,0,0,0
618,1,0,8,0,0,0,0
619,7,5,438,0,0,1,0
620,25,17,1485,3,0,4,2
621,4,1,109,0,0,1,0
622,14,12,1084,0,1,1,1
623,8,3,309,0,0,0,0
624,30,30,2700,0,0,1,0
625,21,8,895,0,0,5,0
626,27,23,2051,1,0,3,1
627,18,10,824,0,0,3,0
628,31,29,2592,3,1,5,0
629,30,23,2045,4,2,8,0
630,8,1,136,0,0,0,0
631,25,19,1492,0,0,4,0
632,34,26,2257,5,4,2,0
633,23,7,832,0,2,3,0
634,35,29,2618,0,3,3,0
635,15,14,1139,5,1,0,0
636,36,33,2988,5,1,10,1
637,8,4,351,0,0,0,0
638,33,29,2597,15,6,4,0
639,33,23,2047,7,4,1,0
640,28,7,831,2,0,5,1
641,2,0,28,0,0,0,0
642,20,12,1095,0,1,2,1
643,36,30,2613,3,2,4,0
644,2,0,43,0,0,0,0
645,19,19,1710,0,0,0,0
646,9,9,810,0,0,0,0
647,9,3,364,1,1,2,0
648,23,6,736,1,0,0,0
649,7,6,432,0,0,0,1
650,31,11,1154,3,2,1,0
651,33,31,2814,0,3,5,0
652,38,34,2911,2,10,2,0
653,1,0,7,0,0,0,0
654,18,9,1004,0,0,0,0
655,8,5,275,0,0,0,0
656,12,6,581,0,1,2,0
657,3,3,200,2,0,1,0
658,25,15,1335,2,0,2,0
659,1,0,11,0,0,0,0
660,22,16,1460,0,0,1,0
661,10,9,842,0,0,0,0
662,12,12,1080,0,0,3,0
663,25,21,1964,0,0,5,1
664,9,1,78,1,0,0,0
665,2,0,16,0,0,0,0
666,21,16,1304,1,1,0,0
667,38,34,2744,2,6,4,0
668,29,20,1781,3,2,3,0
669,14,3,412,1,1,0,0
670,7,6,460,0,0,0,0
671,32,28,2554,16,5,4,0
672,19,17,1560,1,2,0,0
673,17,14,1331,0,0,5,0
674,23,10,1066,2,1,2,0
675,33,32,2743,1,2,5,1
676,33,32,2778,9,8,3,0
677,26,24,1845,0,0,7,1
678,15,10,971,0,0,2,0
679,28,19,1702,4,7,2,0
680,23,9,744,1,2,2,0
681,36,25,2070,7,7,1,0
682,34,23,2106,3,5,7,0
683,2,2,180,0,0,0,0
684,16,7,769,1,0,0,0
685,18,13,1060,1,0,1,0
686,5,2,192,0,0,0,0
687,25,23,2135,3,0,6,0
688,10,2,314,0,1,1,0
689,29,16,1432,2,1,6,0
690,26,14,1259,6,4,0,0
691,34,32,2947,4,0,8,0
692,2,0,9,0,0,0,0
693,37,32,2593,12,2,12,0
694,20,12,947,3,1,0,0
695,9,8,607,0,0,1,0
696,9,0,67,0,0,1,0
697,15,4,388,1,0,4,1
698,29,20,1730,21,6,1,0
699,34,20,1855,15,1,2,0
700,31,29,2586,0,0,3,0
701,1,1,90,0,0,0,0
702,18,18,1620,0,0,2,0
703,23,4,507,1,1,1,0
704,13,2,264,0,1,0,0
705,33,33,2970,0,0,0,0
706,37,37,3330,3,2,6,0
707,35,27,2177,9,3,2,0
708,13,7,653,2,0,0,0
709,28,5,858,2,1,2,0
710,31,31,2766,4,1,8,1
711,26,20,1628,4,1,6,0
712,26,20,1901,8,6,5,0
713,15,14,1252,8,1,2,0
714,10,2,277,1,2,0,0
715,30,27,2352,4,5,6,0
716,26,20,1866,0,0,6,0
717,27,25,2271,0,0,4,0
718,19,3,508,0,0,3,0
719,1,0,4,0,0,0,0
720,15,6,582,0,1,0,0
721,2,0,16,0,0,0,0
722,31,16,1385,4,2,0,0
723,1,0,10,0,0,0,0
724,36,28,2399,13,5,2,0
725,26,12,1211,3,0,2,0
726,33,20,1874,2,0,6,0
727,28,13,1195,3,0,2,0
728,6,0,104,1,0,0,0
729,18,5,532,3,0,1,0
730,21,16,1463,2,1,1,0
731,32,28,2351,0,4,4,0
732,1,0,4,0,0,0,0
733,32,28,2140,4,7,3,0
734,4,4,360,0,0,1,0
735,7,3,293,0,1,0,0
736,23,13,1196,0,3,1,0
737,23,22,1945,3,2,6,0
738,10,6,545,2,1,1,0
739,1,0,21,0,0,0,0
740,21,15,1339,0,0,2,0
741,2,0,4,0,0,0,0
742,28,8,1064,6,4,3,0
743,34,27,2225,1,2,2,0
744,34,34,3060,0,0,1,0
745,17,7,663,0,0,1,0
746,7,5,490,0,0,2,0
747,6,4,364,1,0,1,0
748,1,1,90,0,0,0,0
749,17,7,659,1,0,2,0
750,31,31,2548,0,0,10,1
751,5,1,66,0,0,0,0
752,34,32,2640,1,2,6,0
753,32,32,2880,0,0,0,0
754,34,33,2862,10,7,2,0
755,34,34,3025,0,4,8,0
756,34,34,3060,1,1,4,0
757,30,25,2109,2,1,6,0
758,29,16,1516,3,6,1,0
759,10,3,303,0,0,0,0
760,1,0,19,0,0,0,0
761,24,16,1281,3,2,0,0
762,19,13,1181,0,0,1,0
763,1,0,18,0,0,0,0
764,34,23,1963,0,1,9,0
765,3,2,172,0,0,1,0
766,24,24,2091,0,0,2,0
767,12,10,842,0,0,3,1
768,21,21,1840,3,1,2,1
769,1,0,14,0,0,0,0
770,1,0,32,0,0,0,0
771,22,19,1335,2,2,5,1
772,23,20,1825,0,2,1,1
773,33,31,2564,3,2,5,1
774,13,4,452,0,0,1,0
775,2,0,12,0,0,0,0
776,31,18,1730,6,6,1,0
777,32,30,2717,1,2,7,0
778,28,28,2307,4,2,8,0
779,31,31,2639,1,1,7,0
780,24,10,939,0,0,0,0
781,30,13,1322,3,2,1,0
782,2,0,46,0,0,0,0
783,13,6,580,2,2,1,0
784,20,6,700,3,1,2,0
785,32,27,2418,12,2,0,0
786,27,25,2151,1,0,12,0
787,24,3,488,0,1,1,0
788,16,14,1252,0,0,1,0
789,21,21,1890,0,0,2,0
790,8,5,357,0,0,2,0
791,22,21,1859,1,0,4,2
792,10,10,900,0,0,0,0
793,32,30,2418,8,8,3,0
794,28,27,2395,1,3,12,1
795,10,1,179,0,0,1,0
796,28,19,1865,7,2,4,0
797,16,12,957,0,0,2,0
798,25,23,2083,0,0,5,0
799,20,4,638,7,0,3,1
800,27,15,1394,4,4,3,0
801,12,2,283,0,0,3,0
802,31,25,2166,11,2,5,0
803,9,7,537,0,0,2,0
804,24,16,1417,6,3,2,0
805,7,2,242,0,0,2,1
806,16,2,373,0,0,2,1
807,32,31,2689,2,2,6,0
808,2,0,90,0,0,1,0
809,4,0,74,0,0,0,0
810,1,0,6,0,0,0,0
811,26,26,2320,0,4,4,0
812,37,32,2881,4,1,5,1
813,10,1,171,2,0,0,1
814,1,0,2,0,0,0,0
815,2,1,115,0,0,0,0
816,4,0,29,0,0,0,0
817,2,0,65,0,0,1,0
818,1,0,12,0,0,0,0
819,27,22,1853,3,4,3,0
820,33,33,2845,2,0,4,0
821,33,30,2498,0,1,5,0
822,25,9,966,2,1,0,0
823,24,6,769,1,1,1,0
824,33,31,2563,15,8,1,0
825,34,20,1892,3,2,2,0
826,18,7,697,0,0,1,0
827,15,0,186,0,0,1,0
828,18,3,555,1,3,1,0
829,29,29,2575,1,0,3,0
830,38,31,2501,6,11,1,0
831,8,1,170,1,0,0,0
832,36,29,2470,2,2,2,0
833,18,2,371,1,2,1,0
834,13,12,1021,4,0,0,0
835,2,0,44,0,0,1,0
836,22,16,1457,0,0,2,1
837,25,25,2135,1,1,1,0
838,35,18,1607,1,1,4,0
839,29,19,1841,6,4,5,0
840,27,27,2293,14,3,5,0
841,17,16,1377,0,0,5,0
842,10,0,42,0,0,0,0
843,13,12,869,2,3,3,0
844,12,2,294,0,0,0,0
845,20,1,273,0,0,0,0
846,22,3,363,1,0,1,0
